DAL	8.142904934485642
DAY	2.7542834373754816
DCA	5.559043261291801
DDC	20.635761589403973
DEC	21.99078947368421
DEN	7.77080930458756
DFW	13.90851234390886
DHN	5.944591029023747
DIK	3.235474006116208
DLG	3.5233644859813085
DLH	5.126301493888637
DRO	6.662083553675304
DSM	8.258279026466285
DTW	5.584098425105802
DVL	15.217391304347826
EAR	17.50980392156863
EAU	20.17241379310345
ECP	8.3742294210081
EGE	16.844260101685844
EKO	-7.041208791208791
ELM	14.8988988988989
ELP	5.464620187304891
ESC	4.996899224806201
EUG	6.349511815480402
EVV	6.240115718418515
EWN	58.48936170212766
EWR	6.432885799024142
EYW	18.202637420028726
FAI	1.553534760926958
FAR	7.363471971066907
FAT	7.355203426124197
FAY	7.491310160427807
FCA	7.260515247108307
FLG	9.142546245919478
FLL	12.335027352115489
FNT	9.168962350780532
FOD	17.439344262295084
FSD	6.362456747404845
FSM	7.056228373702422
FWA	11.723500322511288
GCC	4.476987447698745
GCK	13.326760563380281
GEG	2.0360863309352517
GFK	2.579153605015674
GGG	10.743697478991596
GJT	6.137429882712902
GNV	2.5172764227642275
GPT	6.701807228915663
GRB	7.9601352983812514
GRI	17.464094319399784
GRK	10.17292377701934
GRR	5.561234168386989
GSO	4.4139340771654885
GSP	4.096792276549362
GST	-0.35714285714285715
GTF	1.2838229209764171
GTR	-3.89875173370319
GUC	3.8462455303933254
GUM	-9.863636363636363
HDN	9.840579710144928
HGR	32.57342657342657
HHH	9.68609125893348
HIB	2.1913183279742765
HLN	7.358160621761658
HNL	1.1554898579288824
HOB	16.897025171624716
HOU	5.4228103227641125
HPN	7.186826843413422
HRL	4.558871915393654
HSV	8.540574567929495
HTS	41.86407766990291
HYA	32.22093023255814
HYS	4.126331811263318
IAD	3.4140500470511417
IAG	18.18716577540107
IAH	12.413005086182537
ICT	6.229312555478844
IDA	5.647800586510264
ILM	6.446171341925702
IMT	9.367176634214186
IND	3.7256832925662025
INL	7.1612403100775195
ISP	5.182634730538922
ITH	-4.136132315521628
ITO	1.4657309242944603
JAC	15.864545454545455
JAN	6.929658637505542
JAX	8.350697486353528
JFK	3.945234743727747
JLN	11.068965517241379
JMS	12.318260869565217
JNU	0.6765847347994826
JST	12.376750700280112
KOA	0.21022269090006823
KTN	-1.2695121951219512
LAN	13.29765625
LAR	8.041390728476822
LAS	6.141726383841844
LAW	10.59580552907531
LAX	4.359124140841988
LBB	6.160749506903353
LBE	-4.206773618538325
LBF	7.150974025974026
LBL	6.776146788990825
LCH	18.004721435316338
LCK	13.562231759656653
LEX	6.055487601467808
LFT	11.645465994962217
LGA	1.555301229197228
LGB	0.4995436394751854
LIH	-0.9381332320162108
LIT	8.28501719862411
LNK	7.411285946825828
LRD	12.064204545454546
LSE	7.28923076923077
LWS	7.253895508707608
MAF	5.901790500696902
MBS	10.093793103448276
MCI	4.430146236296703
MCO	10.650136313020774
MCW	21.33222591362126
MDT	6.986021911598035
MDW	6.238455657492355
MEI	10.790774299835256
MEM	5.147887007679525
MFE	12.709712543554007
MFR	5.661574074074074
MGM	9.62093023255814
MGW	69.05405405405405
MHK	-3.4365904365904365
MHT	3.224555735056543
MIA	14.296392566049647
MKE	5.004497007896321
MLB	1.7325370973579444
MLI	8.902963671128107
MLU	8.404606910365548
MOB	4.964453125
MOT	9.6340206185567
MQT	5.552757793764988
