9E	8.336983907153115
AA	20.698094838335074
AS	7.634070904696161
B6	17.458447067970354
DL	10.22354855995713
F9	19.002299053417453
G4	14.047917444171535
HA	5.468065400002573
MQ	10.176118484184606
NK	14.957090069103835
OH	13.93673215662334
OO	11.279936984775848
UA	11.95902404872007
WN	11.748602732954195
YX	3.9667591711062045
